username,contributions,location,staydate,triptype,reviewdate,overallrating,revtitle,reviewtext,roomtip,value,service,sleepquality,locationrev,rooms,cleanliness,responder,responderposition,responsedate,response,helpful
Daniela G,21,"New York City, New York",2019-10-31,FAMILY,2019-10-27,5,Bday vacation (23-28/10),"The hotel is exactly as we saw in the photos everything is outstanding from the check in pil was great and every time he saw me and my parents asking how was everything going thank u so much for your splendid attention, also I would love to thank the chef from the buffet the omelettes are fresh and delicious plus his attention is amazing, I must say that I have been to many hotels, hostels, resorts and the buffet that is provided by the hotel is very complete and last but no less important is a big thank u for our housekeeper our room always sparkling clean thanks (rm 228) 
The only thing that was missing and a bit disappointed is that a wow factor didn't happen not at least a towel figure for my bday:( 
But definitely will be coming back next time I'm visiting LA  

",,,,,,,,Gisel M,Front Office Manager,2019-10-29,"Dear Guest,

Thank you for the great review of our hotel! We are glad that you enjoyed your stay and hope to see you again very soon.

Sincerely,

Gisel Miller 
Hollywood Hotel
Front Office Manager",38
EdwardBurke,2,,2019-10-31,COUPLES,2019-10-27,5,Truly a star of Hollywood,"We were attended and cared for by the great Pil. He was absolutely everything everyone has said about him. From check in to check this guy never goes home. He truly cares not because it’s his job it’s because he loves what he does. 

Now the hotel, it is amazing. The room 319 was so spacious, quiet and with a beautiful view to the courtyard. The breakfast is all it is said to be.  Omelets made fresh in front of you, with waffles on the side. Coffee made hot and ready for the morning start. 

I can go on and on. In our future travels we will definitely stay here.",,,,,,,,Gisel M,Front Office Manager,2019-10-28,"Dear Guest,

Thank you for the great review of our hotel! We are glad that you enjoyed your stay and hope to see you again very soon.

Sincerely,

Gisel Miller 
Hollywood Hotel
Front Office Manager",3
Josue Jacobo,1,,2019-10-31,COUPLES,2019-10-26,5,Best Hotel,"Good Rooms, very fancy, great help by Pil at the front desk by assisting us with a great room. I’m station here in San Pedro and wanted to come to Los Ángeles to visit. I’m very happy how they treat service men and women at the Hollywood hotel.
Recommend 100%",,,,,,,,Gisel M,Front Office Manager,2019-10-28,"Dear Guest,

Thank you for the great review of our hotel! We are glad that you enjoyed your stay and hope to see you again very soon.

Sincerely,

Gisel Miller 
Hollywood Hotel
Front Office Manager",3
kdee4419,21,"Ottawa, Canada",2019-10-31,FAMILY,2019-10-25,4,Helpful staff and spacious rooms,"Stayed for 4 nights and found the rooms a bit dated but clean (my roommate has an insect phobia and our room passed inspection!) and large, comfy beds. The shower was a bit weird (alternated btwn too hot and freezing) but that was a very minor issue. 

Staff was AMAZING and made us feel welcome. Beatrix (? - not sure on name but she was from Spain) in particular offered us accurate recommendations on food, sights, and travel to airport. 

Location was good but a bit sketchy feeling walking in evening. Would recommend metro and Uber to attractions as it’s a fair walking distance (hour or more) to main Hollywood attractions. 

Breakfast was good with many options, including waffle and omelette station.  

Would recommend! ",,,,,,,,Gisel M,Front Office Manager,2019-10-28,"Dear Guest,

Thank you for taking the time to share your feedback. We hope to welcome you back to our hotel very soon!

Sincerely,

Gisel Miller 
Hollywood Hotel
Front Office Manager",46
Holidayhavers,2,"Wenatchee, Washington",2019-10-31,FAMILY,2019-10-25,5,Outstanding hotel and staff!,Best hotel I've ever stayed at! Maritza the housekeeper was so sweet. When she made up our room she put my kids stuffed animals from Harry Potter in the center of each bed! Great touch Maritza! Pil in the lobby is incredibly helpful too. Thank you all for making our stay so memorable ❤,,,,,,,,Gisel M,Front Office Manager,2019-10-28,"Dear Guest,

Thank you for the great review of our hotel! We are glad that you enjoyed your stay and hope to see you again very soon.

Sincerely,

Gisel Miller 
Hollywood Hotel
Front Office Manager",3
Jesus N,1,,2019-10-31,COUPLES,2019-10-25,4,Nice hotel,"Brian in the front counter was really great. He helped us check in and made us fell welcome. I would come back just because of him. Nice hotel, you get what you pay for. Beatriz and Nicole were nice as well",,,,,,,,Gisel M,Front Office Manager,2019-10-28,"Dear Guest,

Thank you for taking the time to share your feedback. We hope to welcome you back to our hotel very soon!

Sincerely,

Gisel Miller 
Hollywood Hotel
Front Office Manager",2
ShizukaH,1,"Tokyo, Japan",2019-10-31,FAMILY,2019-10-24,5,Good hotel for travelers,"The Hollywood hotel was a great stay, my brother and I had a city view in the 3rd floor. Room was very big and comfortable. The maids clean everyday and leave the room smelling fresh. The breakfast is free and a lot for 1 person. Staff like Pil are very helpful, with restaurants and tourist places. He also talks to you every time. I had a great stay.",,,,,,,,Gisel M,Front Office Manager,2019-10-28,"Dear Guest,

Thank you for the great review of our hotel! We are glad that you enjoyed your stay and hope to see you again very soon.

Sincerely,

Gisel Miller 
Hollywood Hotel
Front Office Manager",3
Benny C,1,,2019-10-31,NONE,2019-10-24,5,I Had A Wonderful Stay At This Hotel,"I had to say this hotel was centered right in the middle of all of the famous streets in Hollywood. It was very easy to go to Hollywood Blvd, Santa Monica Blvd and I-10 is literally blocks away from the hotel. I loved my room it was very restful after long days out site seeing. The only drawback I had was that the hotel could use a touch up in paint. I loved that the hotel had a hot breakfast to get your mornings going because of a long day. I wanted to thank the chef Hugo for making such delicious omlets every morning for me and my wife. Giselle (I hope I have the name right) at the front desk was very nice and attentive to our needs also.",There are only two elevators at the hotel and they are pretty slow. Use the stairs instead it&#39;s not bad,,5.0,,,,,Gisel M,Front Office Manager,2019-10-28,"Dear Guest,

Thank you for the great review of our hotel! We are glad that you enjoyed your stay and hope to see you again very soon.

Sincerely,

Gisel Miller 
Hollywood Hotel
Front Office Manager",2
FrankMarazita,1,,2019-10-31,COUPLES,2019-10-23,5,Frank&Eva Marazita,"Ali at hollywood hotel at desk has made us feel welcome from the time we arrived.He has helped with directions to get around and when I lost my phone in taxi he made calls and phone was returned ,that is going out of his way to make our stay as enjoyable as possible ,He is a valuable employee at the hotel and his boss should make sure he is happy and look after him ,and realise how lucky he or she is to have him working at this hotel",,,,,,,,Gisel M,Front Office Manager,2019-10-28,"Dear Guest, 

Thank you for taking the time to provide us with your review of our Hotel! We are thrilled to hear that you enjoyed your stay with us, and we are even more pleased to hear that Ali was able to help in locating your cell phone! 

Please reach out to us at any time should you need anything at all. It will remain our top priority to ensure your fullest satisfaction. 

Sincerely, 

Gisel Miller 
Hollywood Hotel

Front Office Manager",2
David G,1,,2019-10-31,NONE,2019-10-23,5,Truly Outstanding Stay,"Pil and Beatriz provided tremendous service at check in. They were very friendly and helpful with setting up a tour of the local sites and getting around the area. The hotel is very close to the Metro and a convenient location to see all the Hollywood and LA attractions. Our room was spacious, modern and very clean. The buffet breakfast was incredible! Gourmet restaurant quality. Thank you Pil and Beatriz for make our first visit to the area so positive and memorable.",Loved our room 119.,5.0,5.0,5.0,,,,Gisel M,General Manager,2019-10-28,"Dear Guest,

Thank you for the great review of our hotel! We are glad that you enjoyed your stay and hope to see you again very soon.

Sincerely,

Gisel Miller 
Hollywood Hotel
Front Office Manager",2
DanielaG,1,"Villahermosa, Mexico",2019-10-31,FAMILY,2019-10-23,5,Exceptional help From Pil,"Came in from Mexico very tired and very hungry. We were happy Pil was at the front desk and helped us out right away and super fast. Our room 228 was very big and made us feel at home, the breakfast finish making our stay perfect. Pil you are amazing thank you.",,,,,,,,Gisel M,Front Office Manager,2019-10-28,"Dear Guest,

Thank you for taking the time to share your feedback. We hope to welcome you back to our hotel very soon!

Sincerely,

Gisel Miller 
Hollywood Hotel
Front Office Manager",2
Alfredobona,1,"Snohomish, Washington",2019-10-31,COUPLES,2019-10-22,5,Get away from home,"Cool spot to chill in  Hollywood. Pil was with it, he knows the spots to visit when in town. At check in he was quick which is needed. The stay was cool, would have liked more attention from the front desk besides Pil. Rooms are small but comfortable. Id say solid hotel for LA. Would come back if im in town.",,,,,,,,Gisel M,Front Office Manager,2019-10-25,"Dear Guest,

Thank you for the great review of our hotel! We are glad that you enjoyed your stay and hope to see you again very soon.

Sincerely,

Gisel Miller 
Hollywood Hotel
Front Office Manager",2
MittyT,1,"Cambridge, Massachusetts",2019-10-31,SOLO,2019-10-22,5,Unexpected surprise,"The hotel is unexpectedly comfortable. The area is questionable but the staff helps you feel welcome. Pil is above the rest. Through my stay he was the only one that never asked for a review. When I approached him he was genuine and helpful even when worked back to back days. 

The hotel provides breakfast but as much as it’s hyped up the chef is kinda of rude if you ask him for any extra. Since the area is downstairs you do walk away with a heavy odor or musk. But it’s worth it since you get home made breakfast.

The pool is spacious but you will get killed by the mosquitoes. But Pil did warn us and gave us some mosquito repellent wipes. 

Overall the Hotel is comfortable, the staff is pushy for reviews, but regardless some staff do earn it, like the maids, the cooks and some front desk staff. I wound come back if I’m Hollywood.",,,,,,,,Gisel Miller,Other,2020-03-27,"Dear Guest,

Thank you for your TripAdvisor review. I am delighted to hear what a wonderful time you had during your recent stay with us and I hope to have the pleasure of welcoming you and you back to visit us at Hollywood Hotel again soon! 

Gisel Miller 
Hollywood Hotel
Front Office Manager",2
Sara,1,,2019-10-31,SOLO,2019-10-22,5,Good experience!,"Check in was very fast, efficient, and Nicole was very friendly. They answered all of my questions. The hotel was overall a nice stay. I’d recommend this hotel to someone I know. The location was convenient as well.",,,,,,,,Gisel M,Front Office Manager,2019-10-25,"Dear Guest,

Thank you for taking the time to provide us with your review of our Hotel! We are thrilled to hear that you enjoyed your stay with us!

We appreciate you taking the time to recognize Nicole for her  friendly service during your stay. 

Please reach out to us at any time should you need anything at all. It will remain our top priority to ensure your fullest satisfaction. 

Sincerely, 

Gisel Miller 
Hollywood Hotel
Front Office Manager",2
John S,26,"Plymouth, United Kingdom",2019-10-31,COUPLES,2019-10-22,5,First time in Los Angeles,"A great hotel in a not so great neighbourhood but close to all major sites to see for a visit to the great city.
Hotel has a lovely free breakfast and lovely staff.
Rooms could do with some double glazing in rooms by road and some paint in the bathroom but apart from these minor quibbles a lovely and good value hotel.",,,,,,,,Gisel M,Front Office Manager,2019-10-24,"Dear Guest, 

Thank you for taking the time to provide us with your review of our Hotel! We are thrilled to hear that you enjoyed your stay with us!

Please reach out to us at any time should you need anything at all. It will remain our top priority to ensure your fullest satisfaction. 

Sincerely, 

Gisel Miller 
Hollywood Hotel
Front Office Manager",22
sandracastillo2014,2,,2019-10-31,SOLO,2019-10-21,5,Trip to L.A.,"I thoroughly enjoyed my stay at the Hollywood Hotel on October 17th, which was maybe a mile away from my entertainment destination for the evening. Close enough to get to the venue on time for the concert that night!",,,,,,,,Gisel M,Front Office Manager,2019-10-22,"Dear Guest

Thank you for your TripAdvisor review. I am delighted to hear what a wonderful time you had during your recent stay with us and I hope to have the pleasure of welcoming you back to visit us at Hollywood Hotel again soon! 

Gisel Miller 
Hollywood Hotel
Front Office Manager",4
Steph Blake,2,"Bulverde, Texas",2019-10-31,SOLO,2019-10-20,5,Great stay!,"The staff is super friendly and welcoming! The hotel is spotlessly clean and the breakfast is delicious! They make eggs to order, any style and they are cooked to perfection! The room is well designed and very cozy, bathrooms are beautiful, showers have great water pressure and also maintain water temperature very well (for those who like hot showers like me). Didn’t get a chance to stop by the bar but saw it and it looked very nice and cozy. Location is a little far from the airport but it’s near West Hollywood and also close to all points of interest. The hotel provides a tour service with guideline tours which was amazing! They pick you up and drop you off at the hotel so no Uber is needed. Loved the fact that the tv’s have google cast tv so I was able to watch Netflix from my phone and play it on my tv! WiFi worked excellently. Elevators are a bit slow.. recommend just using the stairs.",,,,,,,,Gisel M,Front Office Manager,2019-10-24,"Dear Guest, 

Thank you for taking the time to provide us with your review of our Hotel! We are thrilled to hear that you enjoyed your stay with us!

We appreciate you taking the time to recognize our staff their outstanding service during your stay. We have shared these comments with entire team, and we look forward to serving you again in the future!

Please reach out to us at any time should you need anything at all. It will remain our top priority to ensure your fullest satisfaction. 

Sincerely, 

Gisel Miller 
Hollywood Hotel
Front Office Manager",4
MikkelE,1,Denmark,2019-10-31,FAMILY,2019-10-20,5,Surprise Hotel,"We are family of 8 and love this hotel. It is close to everything, some homeless but they don’t bother you. Pil helped us check in and out. He works all the time. He had a friendly smile all the time. He made the experience even better. Don’t miss out the wonderful breakfast. I will recommend to all my peers.",,,,,,,,Gisel M,Front Office Manager,2019-10-24,"Dear Guest,

Thank you for the great review of our hotel! We are glad that you enjoyed your stay and hope to see you again very soon.

Sincerely,

Gisel Miller 
Hollywood Hotel
Front Office Manager",2
Reg12312312,2,"Hereford, United Kingdom",2019-10-31,NONE,2019-10-20,4,Stayed during a sight seeing trip to LA with my father,"My father and I decided to visit LA as he is a huge movie fan and wanted to do all the studio tours. The hotel is conveniently located near the Red Metro line which provides excellent and easy access to Hollywood boulevard, The TCL Theatre, Universal studios etc etc and is within a short bus ride or 10 dollar Uber ride to Paramount and Warner brothers. The hotel itself is clean and for the price point good value and I found the staff to be helpful and polite at all times. Beatriz helped us on the last day with our bags and travel arrangements and couldn't have been nicer. Overall would definitely stay again.",,4.0,5.0,,,,4.0,Gisel M,Front Office Manager,2019-10-24,"Dear Guest,

Thank you for the great review of our hotel! We are glad that you enjoyed your stay and hope to see you again very soon.

Sincerely,

Gisel Miller 
Hollywood Hotel
Front Office Manager",5
Jennyfer Polanco,1,,2019-10-31,FAMILY,2019-10-19,5,Nice staff!,"It’s really good! The service it’s really nice! And then instalación it’s really good clean, and provided the necessary information. The staff in front desk it’s really nice! Thanks Pil & Beatriz! And good location!",,,,,,,,Gisel M,Front Office Manager,2019-10-24,"Dear Guest,

Thank you for the great review of our hotel! We are glad that you enjoyed your stay and hope to see you again very soon.

Sincerely,

Gisel Miller 
Hollywood Hotel
Front Office Manager",2
Nicole B,1,,2019-10-31,FAMILY,2019-10-19,5,Great staff,Amazing bedroom has a great look from the inside and outside the staff are very kind. Everyone welcomes you in a kind way there service is great!!! Pil and Beatriz were very welcoming and they explained how the hotel works.,,,,,,,,Gisel M,Front Office Manager,2019-10-24,"Dear Guest, 

Thank you for taking the time to provide us with your review of our Hotel! We are thrilled to hear that you enjoyed your stay with us!

Please reach out to us at any time should you need anything at all. It will remain our top priority to ensure your fullest satisfaction. 

Sincerely, 

Gisel Miller 
Hollywood Hotel
Front Office Manager",2
Diego R,8,"Bogota, Colombia",2019-10-31,FAMILY,2019-10-19,5,Best Service Hotel,"Was tended to by Beatriz at the front desk, the most friendly and knowledgable front desk clerk I have dealt with. The hotel itself was super comfortable, and the included daily breakfast was super good as well. Great find!",,,,,,,,Gisel M,Front Office Manager,2019-10-24,"Dear Guest, 

Thank you for taking the time to provide us with your review of our Hotel! We are thrilled to hear that you enjoyed your stay with us, and we are even more pleased to hear that Beatriz was extremely friendly. 

Please reach out to us at any time should you need anything at all. It will remain our top priority to ensure your fullest satisfaction. 

Sincerely, 

Gisel Miller 
Hollywood Hotel
Front Office Manager",13
samstulowe,179,"Stafford, United Kingdom",2019-10-31,NONE,2019-10-18,5,Excellent hotel,"This hotel is in a fantastic location and close to the Hollywood hills there are plenty of restaurants just a short ride away. We stayed for 3 nights the rooms are lovely bright and airy and very clean, the bathroom is a little tired but didn’t make any difference.
The pool area is lovely very well kept and very peaceful.
The breakfast has a good selection and all very fresh the omelets  that are made fresh are amazing too.
This hotel is definitely a must and would definitely stay here again.",,,5.0,5.0,,4.0,,Gisel M,Front Office Manager,2019-10-28,"Dear Guest,

Thank you for the great review of our hotel! We are glad that you enjoyed your stay and hope to see you again very soon.

Sincerely,

Gisel Miller 
Hollywood Hotel
Front Office Manager",97
SarahG,1,"Williamsville, New York",2019-10-31,SOLO,2019-10-17,5,Awesome service,Thank you Pil so much for dealing with me. I can’t say how thankful I am that you checked me in even with all my problems. I had a great experience at the front desk and it continued to my court yard view and spacious pool. Will rerun again for another great experience.,,,,,,,,Gisel M,Front Office Manager,2019-10-28,"Dear Guest, 

Thank you for taking the time to provide us with your review of our Hotel! We are thrilled to hear that you enjoyed your stay with us, and we are even more pleased to hear that Pil was able to help you. 

Please reach out to us at any time should you need anything at all. It will remain our top priority to ensure your fullest satisfaction. 

Sincerely, 

Gisel Miller 
Hollywood Hotel
Front Office Manager",2
Mjabela13,2,"Melbourne, Florida",2019-10-31,COUPLES,2019-10-16,5,Amazing,"Nicole at the front desk is amazing, so accommodating, friendly and  welcoming, we arrived late at nite and the room was a little noisy,  so Nicole was more then happy to move us to a lovely room in a quiter area in the Hotel, when your so far from home its so nice to have such a friendly person to help make your trip more relaxing. Thank you Nicole for your amazing service",,,,,,,,Gisel M,Front Office Manager,2019-10-18,"Dear Guest, 

Thank you for taking the time to provide us with your review of our Hotel! We are thrilled to hear that you enjoyed your stay with us!
We appreciate you taking the time to recognize Nicole for her outstanding service during your stay. 

Please reach out to us at any time should you need anything at all. It will remain our top priority to ensure your fullest satisfaction. 

Sincerely, 

Gisel Miller 
Hollywood Hotel
Front Office Manager",4
emileigh39,16,"Halifax, Canada",2019-10-31,COUPLES,2019-10-15,5,Gisele is our hero (seriously!),"We stayed here for 4 days from the 7th-11th. I was definitely apprehensive about staying here because of the mixed reviews on yelp/trip advisor but we were totally pleased with our room and stay here. 

First off, a lot of negative reviews center around the neighborhood, we liked it. It’s somewhere between little Armenia and Los Feliz, so it’s not particularly touristy which we liked!! The food and shops nearby are all very reasonably priced because they’re not inflated because of the location. It’s also in a great spot if you want a good view of the Hollywood sign, and it’s not a far drive from the walk of fame and the more touristy areas. There are lots of great restaurants nearby within walking distance, I suggest trying some of the el Salvadoran and Mexican food in the area.

I used the pool once and it was clean and not too crowded. There’s a beautiful courtyard which we had a view of from the balcony, we had takeout food one night and ate it out there and it was serene. Our room was modern and clean, it was a reasonable size with a large balcony (although the balcony didn’t have any furniture on it which would’ve been nice). Another nice touxh was that the bath and shower amenities were very high quality and smelled great. 

This is more like a 4.5 star review rather than a 5 because it wasn’t without its flaws ... the first being the very slow elevators, the other being that the electrical port in the lamps was very worn out and didn’t work very well. The tiles in the shower could use a redo as they were a bit dated. 

We just wanted to thank Gisele personally in this review since we didn’t get a chance to in person! We went to a music festival last weekend and on the way to the festival my boyfriend left his phone in the Uber, rather than having the Uber driver drop the phone off all the way to the festival (2 hours away), we asked gisele if it was ok if he could drop it off at the hotel and we could come get it Monday when the festival was over, she was totally fine with this and kept it safe for us until Monday. We needed a spot to stay on Sunday night as we had to leave the festival early, and liked this hotel so much we booked another night here. We’re planning another trip in January and would not hesitate to rebook.",,,,,,,,Gisel M,Front Office Manager,2019-10-17,"Dear Guest,

Thank you for the great review of our hotel! I'm glad I was able to save the day, and hope to see you again very soon.

Sincerely,

Gisel Miller 
Hollywood Hotel
Front Office Manager",35
Alberto V,1,,2019-10-31,NONE,2019-10-14,4,Excelent location!,"For me the best was the location. Just across Santa Monica/Vermont Metro Station. It connected me with almost evertything. WonderfuI! By the way, for first time visitors to LA, public transportation in the city is way better than you think. Car is less necessary every time.
I also want to congratulate this persons from the staff: Nery of the restaurant (tremendous attitude and disposition); Beatriz and Nicole from the front desk, always helpful and kind; my dearest friend Michael from the gift shop, just can´t describe how kind and extremely nice he was with me. We even talked about Aristotle, jeje.
I also want to highligt that event though they were not rude, male staff of the front desk in general could be more kind. Their faces and attitude wasn´t always friendly.",Second floor was nice.,,3.0,,5.0,,4.0,Gisel M,Front Office Manager,2019-10-18,"Dear Guest, 

Thank you for taking the time to provide us with your review of our Hotel! We are thrilled to hear that you enjoyed your stay with us, and we are even more pleased to hear that Nicole and Beatriz were always very helpful!

Please reach out to us at any time should you need anything at all. It will remain our top priority to ensure your fullest satisfaction. 

Sincerely, 

Gisel Miller 
Hollywood Hotel
Front Office Manager",2
Nicolò A,1,,2019-09-30,NONE,2019-10-14,4,My first time in LA,"The hotel was nice, rooms are big and beds are comfortable. There was a wide choice for breakfast. The staff was very kind at all time, especially Nicole and Beatriz, who helped me a lot and we had a fun conversation. Greetings from Rome",,,4.0,,4.0,4.0,,Gisel M,Front Office Manager,2019-10-18,"Dear Guest, 

Thank you for taking the time to provide us with your review of our Hotel! We are thrilled to hear that you enjoyed your stay with us!

We appreciate you taking the time to recognize Beatriz and Nicole for their outstanding service during your stay. We have shared these comments with. We look forward to serving you again in the future!

Please reach out to us at any time should you need anything at all. It will remain our top priority to ensure your fullest satisfaction. 

Sincerely, 

Gisel Miller 
Hollywood Hotel
Front Office Manager
",2
OscaritoF,1,"San Francisco, California",2019-10-31,SOLO,2019-10-11,5,My hotel in Hollywood thanks to Pil,Came back again thanks to the great service by Pil and the comfort of the Hollywood Hotel. I’m so impressed by this hotel and Pil. So much I made sure I mentioned it to Pil’s manager. I’m coming back in December there is no hotel I love more than the Hollywood Hotel. See you soon Pil from Oscarito.,,,,,,,,Gisel M,Front Office Manager,2019-10-14,"Dear Guest, 

Thank you for taking the time to provide us with your review of our Hotel! We are thrilled to hear that you enjoyed your stay with us,!

Please reach out to us at any time should you need anything at all. It will remain our top priority to ensure your fullest satisfaction. 

Sincerely,

Gisel Miller 
Hollywood Hotel
Front Office Manager",2
Amaris Amari,6,,2019-10-31,NONE,2019-10-11,5,Fantastic Respite in the Heart of the CIty,"Traveled here with my dog in tow and chose this hotel for the great location and ""pet friendly"" status. The room was clean, comfortable and well appointed. There was a fridge and a microwave in my room. I didn't visit the pool but the courtyard is a magical little oasis in the bustle of the city. There are tons of places to get amazing, authentic, ethnic food within walking distance. The parking fee is reasonable for the city and in a gated lot off of Vermont Ave. As noted by others, the breakfast offerings were fresh, abundant and delicious! Nicole at the front desk was absolutely lovely in offering assistance when I locked myself out of my room. The staff was friendly and accommodating to me and my furry friend. I would absolutely stay here again!",I was glad to have a room on the first floor in the back of the hotel so it was quiet without noise from the street.,5.0,5.0,,,,5.0,Gisel M,Front Office Manager,2019-10-14,"Dear Guest, 

Thank you for taking the time to provide us with your review of our Hotel! We are thrilled to hear that you and your pet enjoyed your stay with us,!

Please reach out to us at any time should you need anything at all. It will remain our top priority to ensure your fullest satisfaction. 

Sincerely, 

Gisel Miller 
Hollywood Hotel
Front Office Manager",7
Nikkikaur89,10,"Leeds, United Kingdom",2019-10-31,COUPLES,2019-10-11,5,Hollywood hotel stay ,"Our stay at Hollywood Hotel was great, rooms are comfortable, good choice at breakfast and location is good i.e metro close by and restaurants up the road. Special thanks to Pil, Gisel, Beatrice and Dave for being so helpful and friendly :-) ",,,,,,,,Gisel M,Front Office Manager,2019-10-14,"Dear Guest, 

Thank you for taking the time to provide us with your review of our Hotel! We are thrilled to hear that you enjoyed your stay with us!

Please reach out to us at any time should you need anything at all. It will remain our top priority to ensure your fullest satisfaction. 

Sincerely, 

Gisel Miller 
Hollywood Hotel
Front Office Manager",21
Andrew M,6,"Broadstone, United Kingdom",2019-09-30,SOLO,2019-10-11,5,Andrew,Absolutely a fantastic hotel with great facilities including a superb cooked breakfast. My special thanks to Nicole on reception who operated in a highly professional manner offering outstanding service. I would definitely return to this hotel again as I have stayed here before.,,,,,,,,Gisel M,Front Office Manager,2019-10-14,"Dear Guest, 

Thank you for taking the time to provide us with your review of our Hotel! We are thrilled to hear that you enjoyed your stay with us, and we are even more pleased to hear that Nicole provided your outstanding service 

Please reach out to us at any time should you need anything at all. It will remain our top priority to ensure your fullest satisfaction. 

Sincerely, 

Gisel Miller 
Hollywood Hotel
Front Office Manager",9
Carrie T,12,"Appleton, Wisconsin",2019-10-31,NONE,2019-10-10,4,Nice hotel,The pic you see is the back of the hotel. It’s a nice hotel with great breakfast! The parking fee added on another $130. If it weren’t for the breakfast I would give it 3 stars. The outdoor pool was very cold.,,,,,,,,Gisel M,Front Office Manager,2019-10-14,"Dear Guest,

Thank you for taking the time to share your feedback. We hope to welcome you back to our hotel very soon!

Sincerely,

Gisel Miller 
Hollywood Hotel
Front Office Manager",9
NamiK,1,"Nagoya, Japan",2019-10-31,SOLO,2019-10-10,5,Great rating for hotel,Pleasant environment in the Pool and courtyard. Breakfast is included and free WiFi. Front desk employees Pil has a very friendly smile and very nice to guest. Close to all city attractions and metro very convenient. Great hotel.,,,,,,,,Gisel M,Front Office Manager,2019-10-15,"Dear Guest,

Thank you for taking the time to provide us with your review of our Hotel! We are thrilled to hear that you enjoyed your stay with us, !

Please reach out to us at any time should you need anything at all. It will remain our top priority to ensure your fullest satisfaction. 

Sincerely, 

Gisel Miller 
Hollywood Hotel
Front Office Manager",2
SoniaB,1,,2019-10-31,FAMILY,2019-10-10,5,Great experience,Perfect stay at Hollywood hotel. Services is excellent. From the front desk to the kitchen. We will come back on our next trip. We like to thank Pil for being extra nice to us. Sorry for checking out bags so many times. It’s a girl thing. Thank you for such a great service.,,,,,,,,Gisel M,Front Office Manager,2019-10-24,"Dear Guest, 

Thank you for taking the time to provide us with your review of our Hotel! We are thrilled to hear that you enjoyed your stay with us, and we are even more pleased to hear our service was excellent! 

Please reach out to us at any time should you need anything at all. It will remain our top priority to ensure your fullest satisfaction. 

Sincerely, 
Gisel Miller 
Hollywood Hotel
Front Office Manager",2
BenC,1,"Chicago, Illinois",2019-10-31,COUPLES,2019-10-09,5,Anniversary stay,Aye que guapo Pil !!!! That’s a shout out to you Pil. Thanks for making our anniversary extra special. The hotel is so caring with celebrating special events. Everyone makes you feel at home and part of the family. Don’t miss out on the breakfast. A+++++++ hotel.,,,,,,,,Gisel M,Front Office Manager,2019-10-11,"Dear Guest

Thank you for taking the time to provide us with your review of our Hotel! We are thrilled to hear that you enjoyed your stay with us, and we are even more pleased to hear that Pil make your anniversary extra special  

Please reach out to us at any time should you need anything at all. It will remain our top priority to ensure your fullest satisfaction. 

Sincerely, 

Gisel Miller 
Hollywood Hotel
Front Office Manager",2
Stefan P,9,"Kalmar, Sweden",2019-09-30,NONE,2019-10-09,4,Stayed here with my wife a week in September 2019 and we loved it! We wouldn't hesitate to stay at The Hollywood Hotel a,"The Hotel
Nice and friendly staff, great breakfast, pub in the evenings, souvenir shop, pool area, big parking with automated gates. The area outside the hotel didn't feel like something we wanted to explore by foot so we used the car every day.

The biggest downside is the very expensive parking fee of 30 USD. There are parkings on the streets outside so if you're ok with finding your own parking spot and walk to the hotel you got some big savings heading your way. There is an ATM at the hotel which charges 5 USD for withdrawal. Water automats on every floor.

The Rooms
Great beds and good daily cleaning. We did not like the shared pathway outside our balcony door, although we rarely noticed anyone out there. Also the entry to the shower was way to small for big sized persons. Safe and fridge on the room. 

Food
The breakfast is awesome! The omelette chef Hugo makes The Best omelettes I've ever had, and the waffles with new flavor every day, were great. My wife choose the scrambled eggs which, of course, were great as well. We Love You Hugo <3 <3 <3 

Distance
45 minutes from LAX with multiple routes to choose from. 15 minutes from Hollywood & Highland, another 15 minutes from Universal City, 20 minutes from Los Angeles downtown and about 40 minutes to Santa Monica. All distances with car using Google navigation with real time traffic updates. There's a subway station within walking sitance if you don't have a car.",,,,,,,,Gisel M,Front Office Manager,2019-10-11,"Dear Guest,

Thank you for the great review of our hotel! We are glad that you enjoyed your stay and hope to see you again very soon.

Sincerely,

Gisel Miller 
Hollywood Hotel
Front Office Manager
",23
Marion D,1,,2019-10-31,FAMILY,2019-10-08,5,Mom,"Excellent! Everything in my room, including the bed, mattress, and pillows, was extremely comfortable... very peaceful and relaxing. Even had a beautiful private balcony. Breakfasts were a full buffet 6:30am-10:30am with fresh, cooked to order omelets and waffles, fresh fruit, cereals, bagels, English muffins, toast, yogurt, sausage, home fries, coffee, tea, and an assortment of juices. Yum!! The pool was very clean, quiet and comfortable, setting and area were safe, plenty of chairs, tables, and separate areas which enabled Being able to find and and enjoy having your own little spot to relax, be safe, and enjoy!! Parking was an absolute joy, with plenty of Private parking areas in the hotels private and gated parking areas.. again.. The Hollywood Hotel is a very friendly, clean, convenient, comfortable, and safe Hotel. It’s location was perfect being right next to the Children’s Hospital of LA. with plenty of stores and restaurants within walking distance. I am definitely looking forward to my next vacation to LA staying at this hotel. 😊",,,,,,,,Gisel M,Front Office Manager,2019-10-11,"Dear Guest, 

Thank you for taking the time to provide us with your review of our Hotel! We are thrilled to hear that you enjoyed your stay with us!

Please reach out to us at any time should you need anything at all. It will remain our top priority to ensure your fullest satisfaction. 

Sincerely, 

Gisel Miller 
Hollywood Hotel
Front Office Manager
",2
