username,contributions,location,staydate,triptype,reviewdate,overallrating,revtitle,reviewtext,roomtip,value,service,sleepquality,locationrev,rooms,cleanliness,responder,responderposition,responsedate,response,helpful
MNguy123,57,"Zurich, Switzerland",2019-01-31,BUSINESS,2019-01-03,3,not what I expected.,"I was somewhat surprised by my experience given all the positive reviews.  This is a historic hotel right in the heart of the action in Hollywood.  My room was incredibly small, and you couldn't open the bathroom door without banging into the wall, and the sink protruded over the toilet.  The shower was hard to turn on, as you had to lean in and around a glass panel and would get sprayed if you didn't realize the lever was set for the shower rather than the tub.  There were no towels in the room, and the phone didn't work without plugging and jiggling the line.  The lobby is beautiful, but showing wear and tear.  The same was true for the room, it was showing signs of wear and tear, and layed out in an awkward manner. Staff were friendly and responded quickly to requests, which was helpful.  Check in and check out was smooth.  I wouldn't be opposed to staying there again, but for the same price, I have stayed at other hotels in Hollywood that are nicer and more comfortable.",,,4.0,,,2.0,3.0,Manager-247,General Manager,2019-01-04,"Greetings MNguy123,

We appreciate your sharing your candid thoughts with us. We're glad you felt the warmth of our team's hospitality throughout your stay, and trust you enjoyed our Hollywood location, and are glad to know you would consider a second visit! We're sorry, however, that you experienced inconveniences with the layout of your room in our iconic building, and we appreciate your patience as we strive to preserve our history while offering our guests the conveniences needed. We do hope to welcome you back one day!

All the best, 
Don Jacinto, Managing Director",52
LovinHotelLife,549,,2018-12-31,FAMILY,2018-12-28,4,Much improved since last visits,"I have been staying at The Roosevelt for the last 8 years. During which time I've had many good stays and many bad stays. It seems that under the new hotel group they finally have their act together.

Firat off, things are shockingly expensive here. A single 16 oz. domestic draft beer will set you back $11 before tip. However, on Christmas eve, they offered free holiday movies in the theater to guests along with free hot chocolate, christmas cookies, popcorn and honey roasted cashews. Nice to see that they do cool stuff like this.

The rooms are decorated SO much better than they previously were with a soothing (although somewhat jail cell-like) grey pattern and beautiful drapery. The bathrooms also have been upgraded with a grey marble, rainfall showerhead and nicely scented bath products.

The staff here is the only thing about the hotel which lets on service is merely going through the motions. Mostly young, tattooed kids in their 20's who cannot help you with much. There were no service stars to give out during any of our interactions. In fact, days before our stay I made one request, that the two rooms I booked were on the same floor. Upon checking in, they were on two different floors and I was told that there was no note attached to the reservation, as stated.

The common areas are amazing ... so historic and Old Hollywood in appearance. Most times, you are asked just once if you want a drink whereas in the past drinks were constantly pushed.

The pool is beautiful. During the day there are terry cloth lounge chairs while at night the pool is heated to 80+ degrees making it feel like bathwater. Oddly, it closes at 7 pm which feels a bit early.

The rooms I'd recommend are the Cabana Rooms as those are newly and luxuriously decorated. The regular rooms are nice but some can be very small which a studio suite or above is probably a better choice.

Overall, some setbacks. But for the most part its the only hotel in Hollywood I'd recommend for tourists, business or family. It will give you that old hollywood vibe.",,,,,,,,Manager-247,General Manager,2018-12-31,"Hello LovinHotelLife,

We love hearing from return guests, and we're delighted to know we impressed! We're glad you joined us in our theater during our Christmas festivities, and that you appreciated our updated decor! Your detailed review will certainly prove useful to future guests, and we appreciate your taking the time to leave your generous score. Until next time!

Warmly,
Don Jacinto, Managing Director",418
JL1026,121,"Orlando, Florida",2018-10-31,COUPLES,2018-12-28,3,Nothing terribly exciting,"Stayed here on a trip to LA in October. Wanted to be in the heart of everything and it definitely lives up to that. Located on the walk of fame and across the street from the Grauman's Chinese Theatre.

When we checked in they gave us a room fairly quickly. We got into our room and it reeked of smoke. We called the front desk who let us know there wasn't another room available at that time but they could send us down an air purifier. We had a tour we had to get to so we asked they send it down. We never received said air purifier and it never came to the room the whole trip.

The hotel was busy and there was a party going on in the lobby. We were right by the pool so it was very active and loud. I would say if you don't want to be awake all night to request a room not near the pool. 

It definitely felt like a Hollywood experience and the hotel is very beautiful. But I think it just depends on what you want and your expectations. I found the staff to not be friendly and it felt like the hotel took themselves a little too seriously. For the amount of money we spent I would not stay again. With that being said it does have a great location for tourist destinations.",,,3.0,,4.0,,3.0,Manager-247,General Manager,2018-12-31,"Dear JL1026,

Thank you for sharing your feedback with us. What you experienced is not typical of a Hollywood Roosevelt stay, and we're sorry you endured unacceptable inconsistencies. We're glad you enjoyed our location, and we do hope you'll give us a chance to better impress.

Kindly,
Don Jacinto, Managing Director
",60
Cindyhi,6,,2018-11-30,COUPLES,2018-12-27,1,No good hotel,"they are voleirs, by returning my keys I was told that my deposit would be within 10 days on my account. it's been a month and nobody answers my emails and my money is still not on my account. Is not normal.",,,,,,,,Manager-247,General Manager,2018-12-31,"Dear Cindyhi,

It was a pleasure to have you with us last month and we're sorry to learn that despite releasing your authorization fee back to you upon your departure, it has not yet been returned to your account. Unfortunately, this is in the control of your banking institution, but as you noted, it has indeed been a time period longer than average, and we invite you to reach out directly to Sebastian at sknight@journalhotels.com to see if it's possible to assist you further. We trust the situation will be sorted soon!

Kindly,
Don Jacinto, Managing Director",5
Edomon,239,"Singapore, Singapore",2018-11-30,FAMILY,2018-12-26,4,Unique and interesting hotel at the heart of Hollywood,"Stayed here for our last night in LA, with my wife and toddler.
We arrived pretty late but were surprised with a complimentary champagne in the room as it was for our wedding anniversary. Nice touch by the hotel.

The place looks very arty and with a theatre within the building, has a number of guests coming in and out of the hotel.

The bed had a canopy as seen in pictures and was quite comfortable. 

Location was good. The Chinese Theatre is just across the street. Hollywood highlands is also very near.
As for the hotel parking, only valet is available. I decided to park next to the hotel at a multi-storey carpark, although there are signs which says they do not allow overnight parking, but the attendant there was alright with it.

Hotel Room: 4 Stars (Canopy bed in quite a big sized room)
Room View: 4 Stars (View of Hollywood boulevard)
Service of Staff: 3 Stars (Fast check in, although no help was given with the luggage)
Lounges/Restaurants: (NA) 
Room Service: (NA)
Location: 4 Stars (On Hollywood boulevard opposite Chinese Theatre, do be careful as the road might get closed for the Hollywood Christmas Parade if you come in end Nov...)",,,3.0,4.0,,4.0,,Manager-247,General Manager,2018-12-27,"Dear Edomon,

Thank you for leaving us with your thorough review and high rating! We're delighted to know you and your family settled in so nicely with us, and it was our pleasure to mark the occasion of your anniversary. We're glad our central location proved convenient for you, and that you found the parking option that works best for you. We hope to welcome you and your family back one day soon!

All the best, 
Don Jacinto, Managing Director",129
Sue K,4,"Los Angeles, California",2018-12-31,COUPLES,2018-12-25,5,AMAZING HOTEL/INCREDIBLE SERVICE AND LOCATION,"Even though I live in Los Angeles, I surprised my husband by booking a room in The Hollywood Roosevelt for his birthday.  We were seeing a Magic Show in their ""hidden"" theater (It was incredible, but will get its own review). The arrangements to do this became very complicated and difficult due to my husband's schedule. The staff at this incredible, historic hotel could not do enough for me.  From the person, Rachel who took my reservation on the phone and arranged something special for his birthday. I did not ask for them, but she made sure that there were amazing chocolate covered strawberries and special Evian water, all  complementary from the hotel. That day, I ran to the hotel with a suitcase so when we finally arrived in the room after the show, everything would be there.  Raphie in the parking lot and Mark, the amazing Bell Captain Manager, helped (despite my protests that I could do it myself and without expecting anything in return), to get me settled and in and out of there quickly so my husband would not wonder why I had disappeared on his birthday. I took the suitcase there way before check-in time, but the wonderful front desk staff invited me to use the room and leave stuff there.  Perfect!  What a beautiful room, huge, in the tower.  It was like a suite and I had booked the most reasonable room in the hotel.  Because this is a beautiful and historical hotel, we decided to take a self tour of it,  We could not find all the places we wanted to see so two employees, at separate times, who were making sure that the lobby and public areas were clean (so clean, you could have eaten off the floor), actually stopped what they were doing to make sure that we could find our way. Then we relaxed by the pool with its wonderful lounges and wait staff. Again, outstanding service.  The management of this hotel is most certainly doing something right!!! The location of the hotel is perfect. It is right across the street from the mall at Hollywood and Highland, Grauman's Chinese Theater (now called the TCL) with hand prints/foot prints of the famous, across from Madame Tussauds Wax Museum, and down the block from the Egyptian Theater, Ripley's Believe It or Not, good restaurants and many other things to see.  
Don't miss this wonderful hotel with its incredible service!!!!",Room 913 was large and beautiful,5.0,5.0,,,,5.0,Manager-247,General Manager,2018-12-26,"Hello Sue K,

What a joy to read your thorough review and high praise! It was our pleasure to treat you and your husband like the VIPs you are during your stay with us, and Rachel was happy to ensure his brithday was well-marked! We're glad you enjoyed the magic show as well as our historic property and Hollywood location. We're honored by your glowing review and trust we'll have the pleasure of welcoming you back for another stay-cation!

Until next time,
Don Jacinto, Managing Director",2
Emily T,393,"Costa Mesa, California",2018-12-31,COUPLES,2018-12-23,5,Roosevelt theater - awesome venue!,The hotel looked lovely but we were there for Justin Willman’s magic show which was phenomenal and I loved the intimate nature and historic ambiance of the Roosevelt theater. The staff was very friendly and the event was well run and started on time and we can’t wait to come back and stay at the hotel with so much history in the heart of LA.,,,,,,,,Manager-247,General Manager,2018-12-27,"Hello Emily T,

We're thrilled to know we so impressed, and that you so enjoyed the Magic Show performance by Justin Willman. We are glad to know you plan to return to see us again, as this is the highest praise we could ask for! Until then!

Warmly,
Don Jacinto, Managing Director",121
david K,43,"Burbank, California",2018-12-31,COUPLES,2018-12-22,2,Customer service lacking ,"I booked a room for New Years . Luckily 3 weeks in advance. I also stayed Halloween as well.
I called to book another room and now they want a 2 day minimum . I wouldn’t have an issue but every site has a one night stay there so it does exist. The staff was rude on the phone . I booked a room for one night anyway so it’s a back system . Prob won’t be back",,,,,,,,Manager-247,General Manager,2018-12-26,"Dear 41davidK,

We appreciate you as a return guest, and we are glad you took the time to share your frustration with us. I invite you to reach out to me personally so that I might resolve this issue for you and get your reservation settled to your liking. Should you be so inclined, please contact me at djacinto@journalhotels.com. I hope to hear from you soon!

Best regards,
Don Jacinto, Managing Director",45
rcc_travels,6,"Seattle, Washington",2018-12-31,COUPLES,2018-12-18,5,"charming, unique property in an excellent location","i opted to stay at the roosevelt because it was very close to a concert i was attending, and i loved it so much i returned the next weekend. there's plenty to love, but i think my favorite part was the impeccable customer service. i was so impressed that every employee i encountered from valet, front desk (big thanks to manager steven for taking such good care of us!), housekeeping, literally whoever i passed in the halls, every single one smiled and greeted each guest. the cumulative effect of this makes one feel so welcomed and at home during their stay. the rooms are comfortable and chic, and the beds are amazingly comfortable. i especially enjoyed the replica (maison margiela) bath amenities. walking around the property is a joy-- from the pool, the ballroom, the spare room, the gorgeous lobby which was all decked out for christmas, it's a beautiful place to spend time. the burgers at 25 degrees are delicious. i really have nothing negative to say and i can't wait to stay again next time i have an event in the LA area.",,,5.0,,,5.0,5.0,Manager-247,General Manager,2018-12-19,"Dear rcc_travels, 

It's a joy to read your heartfelt praise! As you discovered, it's our hardworking and friendly team that makes a Hollywood Roosevelt stay the special experience it is, and we're glad you felt the warmth of our hospitality in addition to our unique history and charm. Your return visit is the best endorsement we could ask for, and we hope you'll continue to grace us with your stays here! Please consider us your home away from home! 

Until next time, 
Don Jacinto, Managing Director",4
Nigel C,177,"Toronto, Canada",2018-12-31,COUPLES,2018-12-16,5,Great location ,"Right in the heart of the strip. Good service from check in to leaving 2 days later.
Rooms were comfortable however bathroom extremely tight but for the large walk in shower. Bed comfortable.
No in room coffee but free in the lobby and bar area in morning.
Pool area okay. Elevators little slow and chunky..
Would definitely stay her again.",,,,,,,,Manager-247,General Manager,2018-12-17,"Dear NigelC914, 

We love hearing that you'll be back to see us again! It was a delight to have you with us in Hollywood, and we are glad we made such a nice impression. Have a wonderful holiday season and we'll see you next time!

Best regards,
Don Jacinto, Managing Director",59
Jeza369,1,"Singapore, Singapore",2018-12-31,SOLO,2018-12-13,5,"Beautiful hotel, best location and wonderful staff","This hotel is old school class - all the way. The architecture and fittings are beautiful, the room spotless and the bed super comfortable. The location was perfect for shopping and some great restaurants, and red carpet nights. Finally the staff were amazing and made everyone feel like a Hollywood celebrity. Mark the chief bell hop in particular is a legend and kindly gave me a look at the rooftop sun deck - usually reserved for the penthouse guests. Some of the best views in LA - including over to the Hollywood sign. This hotel is glamour and class all the way, and I’ll be back for sure! Jeremy",,,,,,,,Manager-247,General Manager,2018-12-14,"Hello Jeremy,

It was our deep pleasure to welcome you so warmly to Hollywood! It's wonderful to know you appreciated our unique blend of historic charm and contemporary class, and we're glad Mark could show off our wonderful rooftop for views of the city. We love hearing you plan to come back for another dose of Hollywood glamour!

Until next time,
Don Jacinto, Managing Director",0
TokyoVisitor,219,,2018-12-31,COUPLES,2018-12-12,4,Moderately priced hotel at the epicenter of the Hollywood tourist trade,"The hotel is a gently renovated, once opulent hotel built in the 1920s. The rooms are clean and the beds are very comfortable.  The location is convenient to the subway (yes, Los Angeles has a subway), but on what is possibly the most touristy corner in town.  The Hollywood stars run in front of the entrance. Across the street is the  Chinese Theater, Madame Tussaud’s wax museum, a Hard Rock Cafe, Hooters, and umpteen bus tours and souvenir stores.  If your room faces Hollywood boulevard, you’ll hear loud music and street noise well into the wee hours of the morning.  The front desk staff is pretty disorganized, but if you persist, they will sort it out.  There’s a 24-hour restaurant and bar in the lobby. The prices are unusually reasonable for a Los Angeles hotel.",,,,,,,,Manager-247,General Manager,2018-12-13,"Greetings TokyoVisitor, 

It was our pleasure to have you with us here in Hollywood, and we're glad to know you felt at home in our historic yet modernized hotel. As you noted, we're located in the thick of Hollywood Boulevard, offering a respite from the bustle outside our doors. We hope you'll be back to see us, so we might earn your even higher score.

Until then, 
Don Jacinto, Managing Director",111
jchouck66,5,"Calgary, Canada",2018-12-31,FRIENDS,2018-12-12,4,Best Hollywood location,Great location to visit Hollywood attractions nearby. We walked to Magic Castle for fun evening in December after a first visit last summer to walk to Hollywood Bowl.  Both visits were good except for noise from inside and outside. Old world eloquent feel with history. A bit pricey but competitive to the Lowe’s which is also close by. We haves stayed there too and check both and take the best deal each time.,,,,,,,,Manager-247,General Manager,2018-12-13,"Dear jchouck66, 

We're honored by your praise and gratified to know we so impressed! It sounds as though you took full advantage of all our area has to offer in terms of Old Hollywood, and we hope you'll consider us your home away from home here in Los Angeles.

Warmly, 
Don Jacinto, Managing Director",6
Rollology F,5,,2018-10-31,BUSINESS,2018-12-12,5,Very Cool old Hollywood hipster hotel,This Hotel has it all. The food is great and drinks are amazing! The service is fantastic! This  building and rooms are to die for!!!!! This old hotel has everything thing anyone could dream up for a very cool Hollywood Hotel experience!,We got some suite. It was super cool. I felt like many rock stars had hung out in this 3 room suite!,,5.0,5.0,,,,Manager-247,General Manager,2018-12-13,"Greetings Rollology F, 

What a treat to find your enthusiastic praise! We're glad to know we delivered on all counts, serving up an authentic Hollywood experience. Come back to see us the next time you're in LA.

All the best, 
Don Jacinto, Managing Director",2
C2014B,22,"Atherton, United Kingdom",2018-06-30,COUPLES,2018-12-11,5,Honeymoon ,"OMG this hotel was incredible! Best place we stayed during our 3 week west to east tour. Can’t wait to come back 

Really high quality hotel but right on the main part. 

Didn’t use the pool which was a shame",,,,,,,,Manager-247,General Manager,2018-12-12,"Dear C2014B,

It was our delight to have you with us for part of your honeymoon trip, and we're honored by your praise! We invite you to return to see us again soon, perhaps for a longer stay so you and your spouse can enjoy our pool to the fullest! 

With regards,
Don Jacinto, Managing Director",16
Sue W,14,,2018-11-30,COUPLES,2018-12-11,5,Holiday Stopover,"On arriving at this hotel we were made very welcome after a 11 hour flight from Heathrow. The booking in was quick and was given a wonderful room on the 7th floor. The lift would not work without using the room card which is a good safety idea. The room was wonderful with a sitting area and dining table. The walk in wardrobe was fabulous as it was like a small bedroom, which had hanging rails, chest of drawers and a safe. Bathroom was very nice.  Our room looked over Hollywood Boulevard where we could see the stars on the pavements. There is a bar and restaurant which we did not visit as we were tired. The bed was very comfortable. The hotel is opposite tge Chinese Theatre with plenty of shops and restaurants.  This is a great hotel and will stay there again.
",,,,,,,,Manager-247,General Manager,2018-12-12,"Hello Sue W,

What a treat to find your praise! We're glad we could provide you with an inviting oasis here in Hollywood after your long flight, and that you settled in so nicely in your spacious room. We hope to host you again one day, perhaps for a longer stay so you can take advantage of our dining options and Tropicana pool!

Kindly,
Don Jacinto, Managing Director",5
Kevin A,2,,2018-12-31,COUPLES,2018-12-11,5,Outstanding location made a trip to Hollywood even better,"We recently took a trip to see Hollywood for the first time and stayed at the Hollywood Roosevelt for it's location.  That was the right move as it was very convenient to the attractions we wanted to see, such as the Chinese Theater, The El Capitan Theater, and the hop on hop off bus.  What was unexpected was the feeling of old Hollywood that you get on staying here.  We really enjoyed just hanging out in the lobby which is a quiet retreat from the freak show that is the walk of fame. We had the smallest room on the ninth floor and it was very clean and comfortable so I think any room in this hotel would do.  We were right next to the elevator and there was no noise to deal with.  Front desk and Bell Services were very helpful.  We would return to this hotel.  We stayed a total of two nights.",Bell services will hold your bags past checkout if you are still touring the area.,,5.0,5.0,,,5.0,Manager-247,General Manager,2018-12-12,"Greetings T4162LHkevin,

We're delighted you fell under our spell, immersing yourself in our Old Hollywood charm! As you noted, our location makes for the perfect launching point for any LA adventure, and we're glad we could provide a relaxing landing place after each full day. We thank you for your five-star rating and trust we'll see you again one day!

Best regards,
Don Jacinto, Managing Director",0
Bob M,6,"Swedesboro, New Jersey",2018-11-30,FAMILY,2018-12-03,5,Hospitality defined,"We stayed for 6 days in November.  From the minute we were dropped off at the hotel, we were treated like VIPs.  Our cab driver was having problems with his credit card machine and The Bell Captain, Mark Rader jumped right in to rectify the situation.  He made sure the Bell Men were careful with our bags while personally escorted us to check-in.  While waiting for our room, he took us for a tour of the hotel and introduced us to key personnel that we ended up interacting with throughout our stay.  Once our room was ready, we were pleasantly surprised to find that it faced the Chinese Theater with a view of the Hollywood sign.  The room was spotless with nostalgic decor, lots of light, comfortable beds and one of the best stocked mini-bars we have ever seen.  Throughout our stay, Mark was an ever-present friendly face, offering us helpful and useful guidance on everything from attractions, traffic, transportation and most importantly, the best food in town; some of which happens to be in the hotel itself.  The hotel has charm galore.  Walking through the main lobby, it’s easy to imagine Marilyn Monroe sitting at the bar, the pool area is truly fit for movie stars and the bars and restaurants are tasteful Hollywood, not gaudy Hollywood.  

I can’t say enough about the location.  Since we were traveling with our two teenage boys, we spent two days at Universal Studios.  Again, Mark Rader came to the rescue and suggested taking the Metro rather than dealing with LA traffic.  Metro station is right across the street from the hotel and for $1.75 each, we were in the park in less than 20 minutes. 

We’ve stayed in a lot of hotels, my wife has been to 36 countries and always stayed at what were considered the best hotels in each location and The Hollywood Roosevelt rivaled them all.

When in LA, there is nowhere else where we would stay.  ",,,,,,,,Manager-247,General Manager,2018-12-04,"Dear martin128,

Your review and five-star rating is a joy for us to receive! The pleasure was all ours, and it was an honor to treat you and your wife like the VIPs you are for the duration of your stay. As you discovered, the Hollywood Roosevelt prides itself on timeless hospitality while remaining a vibrant part of the contemporary Hollywood scene, and we're so glad you appreciated our unique ambiance. We were happy to share our local tips with you as you explored the city; Mark will be delighted to know he, in particular, elevated your stay. We hope you'll be back to see us the next time your extensive travels bring you our way.

 
Until next time, 
Don Jacinto, Managing Director",2
Matt G,54,,2018-11-30,COUPLES,2018-11-29,5,One of my favorite hotels thus far,"Just awesome, classic Hollywood hotel.  Feels great.  Pool is the place to be,  even in the off season.  It is truly rare air.  Great for a few nights for a visit or a month if you are new to Hollywood and have some money and want to plug in.",Cabana with a balcony facing the tower is the bomb.,,5.0,,5.0,,5.0,Manager-247,General Manager,2018-11-30,"Greetings Matt, 

What a pleasure to find your five-star rating and endorsement! We're glad you settled in with us in the heart of Hollywood, and hope your warm memories of your stay with us will bring you back to our door soon!

Best regards,
Don Jacinto, General Manager",41
Happytraveller100,64,"London, United Kingdom",2018-11-30,COUPLES,2018-11-27,4,Great location!,"Stayed here for 5 nights as visiting LA for the first time. Hotel is a short walk from the Chinese Theatre. We were there whilst a film premiere was on and the AFI which made the hotel very busy! We saw Sarah Silverman in the lift.

Lovely pool and enjoyed the breakfast from the bar at the front of the hotel. The Hotel staff were lovely and helpful.

This hotel has lots of history and the building inside is stunning with a lot of features.

Anyone travelling to LA for the first time will know that there is a lot to see which is spread around. The hop on off bus starts outside the Chinese Theatre (We bought a 48hr ticket) and the metro is there also. We used Uber too.",,,,,,,,Manager-247,General Manager,2018-11-28,"Greetings Leona S,

Thank you for leaving us with your glowing feedback! As you discovered, our location in the heart of Hollywood makes for a great launching point for exploration, when not soaking up the Tinseltown vibe right here in our lobby. We're glad you settled in so well with us for your extended stay, and trust you'll remember us should your travels bring you back to sunny California!

Warm regards, 
Don Jacinto, Managing Director",62
Sophie W,11,"Sydney, Australia",2018-05-31,COUPLES,2018-11-27,3,Good location - overall ok,"Stayed in May 2018 for 4 nights. Overall it is ok - nothing to write home about and we probably would not stay again but did enjoy our few nights. 

When we first arrived our room STANK of marijuana. We gave it about 6 hours after checking in and then called concierge that night to let them know. Our response ""What do you want me to do, it's legal here now. You want a room change or what?"" - All I was asking for was some room spray to help. When the cleaner arrived they made a comment of how bad the smell was. 

Rooms are pretty basic but comfortable. We did have a great view over the pool. Enjoyed our time down by the pool bar - although the service leaves you feeling a bit cold. 

Can get loud with the nightlife aspect but the staff did warn us of this in advance. It quietens down at about 1am. 

We enjoyed a night at the upstairs bar with the bowling alley!",View of the pool is lovely although can come with some noise.,,4.0,4.0,,,4.0,Manager-247,General Manager,2018-11-27,"Greetings sophwall123,

While we're glad you enjoyed your time with us overall, we're sorry to note the inconvenience you experienced upon arrival to your room. We'd love to earn your higher approval upon a subsequent stay, during which time we'd be delighted to ensure you're settled in a room more to your liking. Until then!

All the best, 
Don Jacinto, Managing Director",0
Sachin S.,4,"Dubai, United Arab Emirates",2018-09-30,COUPLES,2018-11-25,5,Amazing stay!,"I stayed at this hotel for a few nights at the beginning of September in a pool access room. I emailed them in advance to let them know i'd be proposing to my now-fiancee at the hotel. Juliana Perez was incredibly kind, accommodating and set up a beautiful display of champagne and tulips in the room that made the proposal absolutely amazing.

The hotel is excellent, service is great and the weekend pool party is very, very good. We loved the feel of the place and we absolutely loved the kindness of the staff, especially Juliana Perez.",Pool access is excellent if you&#39;re ok with the party noise.,5.0,5.0,,,5.0,,Manager-247,General Manager,2018-11-26,"Dear sachinseth1989,

We were honored to play a small role in such a joyous life event, and it was our pleasure to ensure all was at the ready for your proposal! We'll be sure to share your compliments with Juliana, who will be delighted to know she had a hand in making your stay so special. We hope the Hollywood Roosevelt will continue to play a role in the fabric of your lives, and we'll have the chance to welcome you back 'home' soon!

Congratulations, 
Don Jacinto, Managing Director",8
hushpuppysa6299,37,,2018-06-30,FAMILY,2018-11-24,5,The Hollywood Roosevelt is breathtaking ,"If you’re in LA, please don’t miss out on seeing old Hollywood glamour at it’s breathtaking finest. Unfortunately we were staying at another hotel when we “discovered” this beauty, but definitely plan to stay here in future. ",,,,,,,,Manager-247,General Manager,2018-11-26,"Hello Sherpa,

We're thrilled you discovered us, and enjoyed our timeless ambiance and storied history. We look forward to welcoming you back for an overnight stay one day soon!

Until then, 
Don Jacinto, Managing Director",3
Nicolas F,12,,2018-11-30,FAMILY,2018-11-23,3,Its ok,"Stayed here for 2 nights and was not disappointed, but not totally happy with the stay. First of all the bathroom is way too small and the toilet can barely fit an infant. Secondly the room itself is fine for one or two people, but not meant for anymore people. Thirdly, the carpet feels like sandpaper but you can deal with it. Now for some good things? Its located in the middle of Hollywood Boulevard and has some nice views. The staff is helpful and the beds are comfy. All in all, I would say this hotel is definitely nice for a stay, but don’t expect something fancy.",,,,,,,,Manager-247,General Manager,2018-11-26,"Dear nicolasftv, 

Thank you for your candid impressions. We're glad you enjoyed our location on Hollywood Boulevard and that our team assisted at every turn, but are sorry to note the disappointments in your accommodations. We'd love to have you back, so that we might better impress.

Warm regards, 
Don Jacinto, Managing Director",0
Charlie Barwick,64,"London, United Kingdom",2018-11-30,SOLO,2018-11-22,5,Incredible Stay,"Just returned from a Very Busy long weekend out and about catching up with friends and then Relaxing at the hotel so perfect balance. 
After my 11 hour flight I decided to book an in room massage which was just perfect. I had a Queen superior room, it was Snug but with it being just me it was perfect with the most gorgeous bedding and comfy bed and Quiet room! Love the idea of pre order room service i used this the first night ready for when I got up! Ricardo was brilliant and when I needed a good cup of Breakfast tea between 3/4 he was up with it in minutes of me calling. There’s also a great complimentary service in the lobby from around 5 each morning with Tea and Coffee. Ate at Tropicana for Breakfast and at 25 Degrees. Watched Sun rises and Sun sets round the pool and one night enjoyed some bubbles in Teddy’s. Nice touch at checkout while waiting for my car I was given a bottle of water for my journey to the airport. I have been back in the U.K. a Day and can’t wait to book again! It will always be my go to Hotel now in LA for both Business and Pleasure. I even got s 4 am Visit I’m sure from Marylin calling our ‘Hello’ with it being such a gorgeous setting I’m not surprised she lived there for 2 Years! ",,,,,,,,Manager-247,General Manager,2018-11-26,"Hello AgentCharlieb,

We're gratified to know you were able to land so comfortably with us for some R&R after a busy weekend. As you discovered, we aim to please, from our in-room massage services to room service upon request. We love knowing you took full advantage of our amenities, and we can't wait to welcome you back to Hollywood for another stay filled with sunshine, poolside relaxation, and drinks in Teddy's! 

Until then,
Don Jacinto, Managing Director",24
Amy C,2,,2018-11-30,BUSINESS,2018-11-17,3,Revie,"Stayed two nights and enjoyed our stay, although not enough towels and took forever to have more delivered. Close to Mann’s Chinese Theatre and Runyon Canyon, which was a great hike and view of the city!  Kinda pricey but swanky as well!

Warmly,

Amy Brock",,,,,,,,Manager-247,General Manager,2018-11-19,"Greetings Amy C,

Thank you for your candid review. We're glad you so enjoyed our central location to both the bustle of Hollywood and the chance to enjoy nature in Runyon Canyon. We hope you'll remember us the next time you find yourself in Los Angeles, as we'd love to host you once again.

Warm regards,
Don Jacinto, Managing Director
",0
Civillit1,148,"Bakersfield, California",2018-11-30,COUPLES,2018-11-16,2,"Visit for the nostalgia, leave for everything else","As always, the good, the bad and the ugly

THE GOOD
The hotel is a nostalgic Art Deco hotel that harkens back to the days of Hollywood’s Golden Age. And for that alone it’s worth a visit. From the beginning of the visit, everything felt a bit amiss.  

We started great with Tesla Car charging available at no cost and a valet that was helpful and efficient. The front desk was a bit cool, but sadly that’s where the trouble started.

THE BAD
First we waited 45 minutes to get our bags. Next we immediately realized the pool cabana room (106) was nothing more than a regular bottom floor room that gave sliding door access to a tired, rundown pool area with a staff that could barely be bothered to acknowledge your presence, let alone get you a drink. 

The room, strangely has all furniture built for easy access for toddlers. The bed is about 18 inches off the ground. We felt like we were back in college sleeping on a futon. With mold on the shower ceilings and holes in the walls, it didn’t feel like a $439.00 per night room. It was more a Motel 6 with history.

THE UGLY
The noise was unbearable. Literally the entire night you could hear every passing conversation; Every door slam. Couldn’t sleep much because it never stopped. All night!

Then you run into the bar staff! From the main bar in the lobby to the event staff working the Premiere Party we were there to attend, the attitude was horrific! They were all just simply too talented and too special to work here. They ignored virtually everyone while laughing among themselves. A glass of wine took 22 minutes to obtain from the main bar that was no busier than any Applebee’s on a Tuesday night. 

We stayed here because this was close to the premiere and it hosted the after party. Come in and buy a long awaited cocktail, check out the lobby and leave. The Stay simply wasn’t memorable for anything good!",,,,,,,,Manager-247,General Manager,2018-11-19,"Dear Civillit1,

We're glad to know you appreciated the nostalgia we embody, harkening back to Hollywood's Golden Age, and it was an honor to have you with us for your premiere event. We're sorry, however, that you didn't feel the warmth of our hospitality during your stay, as what you describe is not typical of a Hollywood Roosevelt experience. We'd love to welcome you back to leave a better impression, perhaps situating you in one of our quieter tower rooms for a better night's rest. 

Until then,
Don Jacinto, Managing Director",260
Allen F,3,"New Orleans, Louisiana",2018-11-30,SOLO,2018-11-13,5,Fun Trip ,I recommend this the Hollywood Roosevelt. The stay was great and everything I expected.  My introduction to the registration staff was great.  The housekeeping and bartender in the lobby bar were always on point. This was a perfect stay.   ,,,,,,,,Manager-247,General Manager,2018-11-14,"Greetings 198allenf,
 
It was our pleasure to welcome you warmly to the Hollywood Roosevelt, and we're delighted to know we so impressed on all counts! We hope to replicate your perfect stay upon a subsequent visit!
 
Until next time, 
Don Jacinto, Managing Director",0
